class,采集时间,纵向变位平均值,纵向变位标准差,横向变位平均值,横向变位标准差
269,2021-04-29 15:50:00.000,-53.33209575865522,3.7254214601164573,-29.001628880404574,3.399050036849781
270,2021-04-29 16:00:00.000,-49.324616394487194,4.133712765689147,-27.947406187710317,3.481580941276705
271,2021-04-29 16:10:00.000,-47.428131431059484,8.500127089446895,-27.25426490807169,3.544435896040184
272,2021-04-29 16:20:00.000,-39.95546720504186,3.891981422998907,-28.044089877917788,3.7987547903414836
273,2021-04-29 16:30:00.000,-41.88018923137456,3.81235986701979,-36.56955583276385,2.6288049437560512
274,2021-04-29 16:40:00.000,-41.003035627661504,3.93063109004627,-31.816966418671505,2.8487848411629617
275,2021-04-29 16:50:00.000,-37.71986851069823,3.85534205760661,-33.86277277706959,2.352303462368837
276,2021-04-29 17:00:00.000,-43.9608243245483,3.994789841368247,-34.47486253407206,3.4551775030336827
277,2021-04-29 17:10:00.000,-46.38455404404764,4.713470616797667,-36.19440535958984,3.151072954473781
278,2021-04-29 17:20:00.000,-41.41487757489843,4.164193761891636,-31.8121221149598,3.197605852367608
279,2021-04-29 17:30:00.000,-38.686592696214426,3.7430200093618433,-33.13586853312214,2.321379907595135
280,2021-04-29 17:40:00.000,-43.80435022712832,4.093310914774031,-36.74880107306426,3.403588744382845
281,2021-04-29 17:50:00.000,-43.76080823104618,4.505305393559654,-35.070706901697655,3.1886187958181478
282,2021-04-29 18:00:00.000,-49.2444594758536,6.052626655048711,-30.917816427901876,3.704609457882826
283,2021-04-29 18:10:00.000,-40.82271277127627,3.900613124123549,-29.37014528633942,3.169865753004337
284,2021-04-29 18:20:00.000,-49.276899020117355,2.4517484140782035,-28.906473883747445,2.215422425550833
285,2021-04-29 18:30:00.000,-43.43508065980448,2.6017007365493554,-26.604261225284947,3.342172832178853
286,2021-04-29 18:40:00.000,-43.87301034171276,1.8169123854874445,-27.38645587869889,2.627400762170472
287,2021-04-29 18:50:00.000,-40.17347811709262,6.3272545945436605,-24.686711197601834,2.4580299368611063
